,Anon. ID,Q1,Q2_total,Q2s_1,Q2s_2,Q2s_3,Q2s_4,Q2s_5,Q2s_6,Q2s_7,Q2s_8,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
1349,97107,2,3,0,0,3,0,0,0,0,0,2,0,0,5,2,0,5,3,0,0,0,5,5
1350,39762,2,4,0,0,0,4,0,0,0,0,4,3,2,2,1,2,3,0,2,3,2,2,3
1351,97109,2,3,0,0,3,0,0,0,0,0,2,3,0,3,0,3,0,5,3,0,0,3,0
1352,97108,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
1353,97111,6,1,1,0,0,0,0,0,0,0,0,2,1,3,2,2,1,2,1,2,1,1,1
1354,97110,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0
1355,7000,4,36,1,2,3,4,5,6,7,8,6,1,3,3,0,3,3,3,1,2,3,3,2
1356,23384,6,13,1,0,3,4,5,0,0,0,3,5,5,5,3,3,5,5,3,5,5,5,5
1357,97112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,97115,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
1359,97114,3,7,1,2,0,4,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,1,0
1360,11101,2,6,0,0,0,0,0,6,0,0,1,0,3,5,5,0,5,5,3,5,0,3,2
1361,47965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,97116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
1363,93023,5,3,0,0,3,0,0,0,0,0,2,0,3,2,3,3,3,3,2,3,0,3,3
1364,93022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,97118,5,1,1,0,0,0,0,0,0,0,3,3,2,3,0,2,2,2,0,2,2,3,2
1366,43871,3,1,1,0,0,0,0,0,0,0,3,5,3,1,0,1,2,3,1,3,1,1,2
1367,97121,2,8,1,0,3,4,0,0,0,0,1,0,2,3,2,0,3,2,0,1,2,1,2
1368,97120,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,19299,2,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,3,0,0,2,0,2,3
1370,7011,6,11,0,0,0,4,0,0,7,0,2,3,2,0,3,2,2,3,3,5,3,3,3
1371,47971,3,6,1,2,3,0,0,0,0,0,3,2,2,2,2,2,2,2,2,2,2,2,2
1372,68452,2,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,1,3,1,1
1373,97126,3,3,0,0,3,0,0,0,0,0,3,5,5,5,0,3,5,5,5,5,5,0,5
1374,97129,5,14,0,0,0,0,0,6,0,8,3,0,0,0,0,0,0,0,0,0,0,1,5
1375,93033,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,97128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1377,97131,2,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,3,3,3
1378,97130,3,10,1,2,3,4,0,0,0,0,1,5,2,5,2,2,5,0,2,3,0,2,3
1379,19311,2,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,2,2,0,1,0,1,1
1380,97134,3,3,1,2,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,2,1,2,1
1381,11119,3,10,1,2,3,4,0,0,0,0,4,5,3,0,0,0,5,5,2,3,5,5,5
1382,7023,2,2,0,2,0,0,0,0,0,0,2,3,0,1,0,0,3,0,0,0,0,0,3
1383,7024,6,19,0,0,0,4,0,0,7,8,6,3,0,2,3,0,2,3,2,2,2,2,0
1384,64368,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,97139,2,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,2,1,1,1
1386,39794,7,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1387,97138,3,3,1,2,0,0,0,0,0,0,2,2,1,2,0,0,3,3,1,2,0,2,1
1388,97141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,11126,2,2,0,2,0,0,0,0,0,0,5,0,0,0,3,3,3,3,2,2,3,0,0
1390,97145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1391,97144,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1392,97147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,97146,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0
1394,97149,3,36,1,2,3,4,5,6,7,8,4,5,0,5,5,0,0,5,5,2,0,0,5
1395,97148,2,1,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,1,2,1
1396,97151,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
1397,35710,3,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,3,1,3
1398,97150,6,23,1,2,3,4,5,0,0,8,4,5,5,0,2,2,2,0,2,5,5,0,0
1399,97153,3,9,0,2,3,4,0,0,0,0,3,3,0,2,0,0,0,0,0,5,3,0,0
1400,97152,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
1401,2945,3,9,1,0,0,0,0,0,0,8,2,3,2,3,2,0,3,2,0,3,3,0,0
1402,97155,2,3,1,2,0,0,0,0,0,0,1,2,1,0,2,2,3,0,1,1,2,1,1
1403,97157,1,1,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1404,97158,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1405,52103,2,7,0,0,3,4,0,0,0,0,3,2,2,2,2,2,2,0,2,2,0,2,2
1406,48008,3,18,1,2,0,4,5,6,0,0,4,5,5,5,5,0,5,5,0,5,5,0,0
1407,97160,1,7,0,0,0,0,0,0,7,0,2,1,1,3,0,0,1,1,1,1,1,1,1
1408,48010,2,4,1,0,3,0,0,0,0,0,1,5,3,3,3,2,3,3,1,0,1,3,3
1409,97162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,97165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,97164,7,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,2,1,1,1,1,1
1412,97167,2,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0
1413,97169,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1414,19344,2,7,0,0,3,4,0,0,0,0,0,3,3,2,0,0,3,0,0,0,3,3,3
1415,97168,2,0,0,0,0,0,0,0,0,0,3,3,1,3,0,0,2,2,0,3,0,2,0
1416,11156,1,16,1,0,0,0,0,0,7,8,4,3,0,0,2,5,0,1,5,1,2,2,0
1417,48020,4,5,0,0,0,0,5,0,0,0,4,0,3,0,3,0,5,3,0,2,3,0,3
1418,97172,3,10,1,2,3,4,0,0,0,0,3,3,3,3,0,0,3,3,0,3,3,3,3
1419,97175,2,3,0,0,3,0,0,0,0,0,1,5,2,3,2,1,3,0,2,1,3,2,1
1420,11159,2,7,1,2,0,4,0,0,0,0,1,2,3,2,3,2,2,0,2,3,2,3,3
1421,2967,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,97174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,97177,6,3,0,0,3,0,0,0,0,0,2,0,2,5,1,2,5,0,3,0,5,0,2
1424,23449,5,30,1,2,3,4,5,0,7,8,4,5,3,5,0,0,5,5,0,5,5,0,5
1425,97176,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1426,48025,7,7,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1427,97181,2,3,0,0,3,0,0,0,0,0,0,2,1,0,0,0,1,2,0,2,1,1,1
1428,97180,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,97183,2,8,1,0,3,4,0,0,0,0,0,0,1,0,0,0,2,0,0,1,2,2,2
1430,52126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,97185,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1432,97184,2,4,1,0,3,0,0,0,0,0,3,0,0,2,1,2,0,5,2,1,1,1,1
1433,97189,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1
1434,97188,3,6,1,2,3,0,0,0,0,0,2,5,1,2,1,0,0,5,0,2,1,2,1
1435,97191,3,15,1,2,3,4,5,0,0,0,2,0,5,0,3,0,0,5,0,5,0,0,0
1436,97190,6,10,1,2,3,4,0,0,0,0,0,5,1,1,1,1,5,5,0,1,1,1,1
1437,97193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,64425,2,2,0,2,0,0,0,0,0,0,6,5,5,2,0,0,5,5,0,5,1,0,1
1439,23466,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,1,1
1440,97194,2,5,1,0,0,4,0,0,0,0,0,5,0,2,0,0,2,0,1,0,1,1,1
1441,48046,6,11,1,2,3,0,5,0,0,0,4,0,5,5,2,1,0,5,2,1,0,0,5
1442,97199,1,14,1,0,3,4,0,6,0,0,2,5,2,5,5,2,5,5,3,1,5,5,1
1443,97201,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,7090,6,15,1,2,3,4,5,0,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5
1445,97203,2,1,1,0,0,0,0,0,0,0,1,0,3,0,1,2,3,0,0,3,3,2,2
1446,97202,5,1,1,0,0,0,0,0,0,0,3,5,3,3,3,3,3,3,3,3,3,3,3
1447,97204,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1448,97207,6,22,0,0,3,4,0,0,7,8,4,5,5,5,5,5,0,5,5,5,5,5,0
1449,7095,3,21,1,2,3,4,5,6,0,0,2,5,3,0,0,3,5,5,0,3,3,0,1
1450,97211,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,2,0,1,1
1451,97212,5,11,1,2,0,0,0,0,0,8,4,2,5,5,2,3,5,5,3,0,5,3,0
1452,97215,6,21,1,2,3,4,5,6,0,0,3,5,3,5,5,0,5,5,0,3,5,3,3
1453,97219,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1454,97218,5,6,0,0,0,0,0,6,0,0,1,2,2,3,2,2,2,3,3,2,2,2,2
1455,97220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,97223,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1457,97225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,3016,5,10,1,2,3,4,0,0,0,0,0,5,5,0,0,0,0,5,0,5,5,0,5
1459,97224,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1460,97227,7,3,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1461,97229,3,8,0,0,0,0,0,0,0,8,4,1,0,2,3,3,1,2,3,3,0,2,2
1462,97230,2,1,1,0,0,0,0,0,0,0,3,1,1,1,1,0,1,1,2,1,1,1,1
1463,97233,6,1,1,0,0,0,0,0,0,0,2,3,3,3,3,3,3,0,0,2,2,2,0
1464,97232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,68560,4,4,0,0,0,4,0,0,0,0,1,0,1,0,0,1,2,5,0,0,2,3,2
1466,97235,3,8,0,0,3,0,5,0,0,0,0,0,1,1,0,0,5,5,0,1,2,1,2
1467,23507,6,36,1,2,3,4,5,6,7,8,6,5,5,5,5,5,5,0,2,0,5,5,5
1468,97234,2,1,1,0,0,0,0,0,0,0,0,5,2,0,0,0,5,2,0,1,0,1,1
1469,97237,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,60373,2,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0
1471,97236,3,6,1,2,3,0,0,0,0,0,3,0,0,3,0,0,0,5,0,0,5,0,0
1472,97239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,97238,6,3,0,0,3,0,0,0,0,0,0,2,2,2,0,0,2,2,0,0,0,2,2
1474,97240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1475,3034,2,10,1,2,3,4,0,0,0,0,3,0,3,5,0,2,5,5,2,2,5,2,2
1476,97242,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0
1477,97245,6,7,0,0,0,0,0,0,7,0,2,3,2,0,2,0,1,1,3,3,1,3,2
1478,97244,6,3,1,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1479,97247,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,3,3,3,3
1480,97246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,3041,2,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,2,3,0,0,3,0,0
1482,97248,0,1,1,0,0,0,0,0,0,0,3,5,5,5,5,5,5,5,5,5,5,5,5
1483,97251,2,0,0,0,0,0,0,0,0,0,2,3,1,2,1,1,2,3,2,2,1,2,1
1484,97250,6,36,1,2,3,4,5,6,7,8,7,5,0,5,5,5,5,0,2,2,5,0,5
1485,7139,2,3,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
1486,48100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1487,97253,1,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,2,3,0,1,0,1,1
1488,35813,6,28,1,2,3,4,5,6,7,0,5,0,5,0,5,1,0,5,3,1,2,3,0
1489,97255,3,6,1,2,3,0,0,0,0,0,1,2,2,5,5,3,5,2,2,2,2,1,0
1490,19431,2,9,0,2,3,4,0,0,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5
1491,97257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0
1492,97256,1,1,1,0,0,0,0,0,0,0,1,2,3,0,3,3,3,0,2,3,1,3,2
1493,48105,2,2,0,2,0,0,0,0,0,0,2,0,0,5,5,5,5,5,5,5,5,5,5
1494,97259,2,3,0,0,3,0,0,0,0,0,3,3,2,3,2,3,2,2,3,3,1,2,2
1495,19434,2,4,0,0,0,4,0,0,0,0,3,5,2,5,1,1,0,0,2,1,1,1,0
1496,15339,2,19,1,0,3,4,5,6,0,0,5,5,2,5,0,1,5,0,1,1,0,0,0
1497,97263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,15342,3,12,1,2,3,0,0,6,0,0,2,5,0,5,5,5,5,5,3,0,0,5,5
1499,97265,2,3,1,2,0,0,0,0,0,0,1,1,1,3,0,0,3,0,1,3,3,3,3
1500,97264,3,13,1,2,0,4,0,6,0,0,2,2,2,5,2,2,5,0,1,1,1,1,2
1501,97267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,97266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,97269,3,9,0,0,0,4,5,0,0,0,2,5,5,5,5,5,5,5,5,5,5,5,5
1504,97268,5,3,0,0,3,0,0,0,0,0,0,0,2,2,0,0,2,3,2,2,2,2,2
1505,97271,4,20,0,2,3,0,0,0,7,8,2,0,2,5,0,1,5,3,0,3,5,3,3
1506,97270,5,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,2,0,2,0,2,2,2
1507,97273,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1508,97272,1,15,0,0,0,0,0,0,7,8,0,1,1,1,1,1,1,1,1,1,1,1,1
1509,7162,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,48124,3,17,0,2,0,4,5,6,0,0,3,5,3,0,3,2,0,5,1,1,0,2,3
1511,97277,2,3,0,0,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1512,97276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,3070,5,14,1,2,3,0,0,0,0,8,3,0,0,5,3,3,5,5,3,0,3,5,0
1514,97279,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,97278,2,5,1,0,0,4,0,0,0,0,0,2,2,3,0,0,2,2,0,0,2,3,3
1516,68606,1,1,1,0,0,0,0,0,0,0,0,1,1,5,0,2,2,1,1,1,1,3,3
1517,97281,2,0,0,0,0,0,0,0,0,0,0,5,1,0,2,1,5,0,1,1,2,1,3
1518,48128,3,2,0,2,0,0,0,0,0,0,2,5,2,0,1,0,3,5,3,1,2,3,3
1519,97283,7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1520,97282,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1521,19460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,2,2
1522,97284,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,2,1,2,2,0
1523,97287,5,0,0,0,0,0,0,0,0,0,0,3,3,2,3,3,3,3,3,2,2,3,2
1524,97291,3,14,1,2,3,0,0,0,0,8,3,5,3,2,2,2,3,0,0,1,1,1,2
1525,97290,3,19,1,2,3,0,5,0,0,8,4,5,5,5,5,5,5,5,5,5,5,5,5
1526,35851,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1527,97293,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,97292,2,1,1,0,0,0,0,0,0,0,1,0,3,2,0,3,5,5,2,2,0,3,0
1529,11277,5,8,1,2,0,0,5,0,0,0,1,5,2,2,2,2,0,0,2,2,2,2,2
1530,97295,2,2,0,2,0,0,0,0,0,0,2,3,0,5,5,0,0,5,5,5,5,5,5
1531,23567,2,12,0,2,3,0,0,0,7,0,0,5,2,0,0,0,5,0,0,1,1,0,0
1532,97294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,97296,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,97299,3,4,1,0,3,0,0,0,0,0,2,5,5,0,5,5,3,5,0,0,2,1,1
1535,39954,2,10,1,2,3,4,0,0,0,0,1,5,2,0,2,2,0,5,2,3,0,3,5
1536,97298,2,3,0,0,3,0,0,0,0,0,0,2,2,3,1,1,2,1,2,3,2,2,1
1537,97301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,48148,3,2,0,2,0,0,0,0,0,0,0,3,2,3,2,2,3,5,3,0,2,3,0
1539,97300,5,3,0,0,3,0,0,0,0,0,4,0,0,5,0,3,0,0,3,0,0,0,0
1540,97303,6,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,5,0,0,0,0,0,0
1541,76822,2,10,1,2,3,4,0,0,0,0,1,5,5,5,0,0,5,0,0,1,3,2,1
1542,97302,6,36,1,2,3,4,5,6,7,8,5,0,0,5,3,2,0,2,1,0,3,1,0
1543,97305,6,4,0,0,0,4,0,0,0,0,0,5,3,0,0,0,5,0,3,0,2,2,3
1544,80921,6,32,0,2,0,4,5,6,7,8,3,5,3,5,5,3,5,5,0,3,5,5,5
1545,97304,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,3,1
1546,97307,5,3,0,0,3,0,0,0,0,0,4,2,3,0,1,3,0,5,0,0,0,5,0
1547,97306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,97309,2,2,0,2,0,0,0,0,0,0,5,2,1,2,3,2,3,3,2,3,3,3,3
1549,93213,6,10,1,2,0,0,0,0,7,0,7,5,5,0,5,5,5,5,5,5,5,5,5
1550,97311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
1551,93214,2,1,1,0,0,0,0,0,0,0,1,0,1,3,0,0,3,5,1,1,3,3,3
1552,97313,1,3,0,0,3,0,0,0,0,0,0,1,1,0,1,1,2,2,0,1,0,1,1
1553,97312,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0
1554,11298,3,3,0,0,3,0,0,0,0,0,4,0,0,5,0,0,5,0,3,0,0,0,5
1555,97314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1556,97317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,48165,3,5,0,2,3,0,0,0,0,0,3,5,0,5,0,0,5,5,0,5,5,5,5
1558,97316,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,2,1,2,3
1559,48167,4,12,0,0,0,4,0,0,0,8,3,0,3,0,3,0,2,5,0,5,0,3,0
1560,48168,4,4,0,0,0,4,0,0,0,0,5,3,2,0,3,0,0,2,3,0,2,5,3
1561,97320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
1562,39977,1,8,0,0,0,0,0,0,0,8,2,3,3,3,3,0,0,3,0,5,3,3,3
1563,97323,6,22,0,2,3,4,0,6,7,0,2,5,2,5,0,3,0,5,2,3,5,2,3
1564,97325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1565,97324,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,2,2,1,2
1566,97327,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1567,93231,5,8,1,0,3,4,0,0,0,0,0,0,0,2,2,2,0,0,2,2,2,2,2
1568,7215,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
1569,97326,6,15,1,0,3,0,5,6,0,0,2,0,1,0,0,0,5,2,1,1,1,1,1
1570,97329,2,3,1,2,0,0,0,0,0,0,3,0,0,1,3,2,5,5,2,0,0,2,0
1571,97328,5,2,0,2,0,0,0,0,0,0,0,3,0,5,2,3,5,5,3,1,1,1,3
1572,23602,3,3,1,2,0,0,0,0,0,0,2,0,0,1,3,3,0,0,2,0,5,5,5
1573,97331,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1574,97330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,97335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,97334,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1577,97339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,19516,7,6,0,0,0,0,0,6,0,0,4,0,0,5,0,0,5,0,5,5,5,0,0
1579,68669,6,22,0,0,3,0,5,6,0,8,3,0,5,5,5,5,5,5,5,5,5,5,5
1580,97340,2,1,1,0,0,0,0,0,0,0,0,5,2,2,0,0,2,3,0,2,3,3,3
1581,3133,6,6,0,2,0,4,0,0,0,0,3,5,0,5,0,3,5,5,5,5,5,0,5
1582,97343,1,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
1583,64575,6,36,1,2,3,4,5,6,7,8,6,0,0,0,0,0,0,5,5,5,5,5,0
1584,97342,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,97345,2,1,1,0,0,0,0,0,0,0,2,3,3,3,0,3,0,0,3,0,3,0,0
1586,97344,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1587,7234,3,5,0,0,0,0,5,0,0,0,6,2,0,3,2,0,2,0,0,0,0,0,3
1588,76867,4,4,0,0,0,4,0,0,0,0,5,3,5,5,5,5,1,0,0,0,5,5,5
1589,64578,5,1,1,0,0,0,0,0,0,0,3,3,3,0,2,3,3,3,3,3,3,3,3
1590,97346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,97349,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,2
1592,97348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1593,23622,2,7,0,0,0,0,0,0,7,0,3,0,0,2,2,0,0,3,2,0,3,0,3
1594,64582,4,3,0,0,3,0,0,0,0,0,4,3,3,2,3,2,3,3,2,2,3,2,3
1595,97350,6,6,0,0,0,0,0,6,0,0,4,3,1,0,0,3,0,1,1,2,0,0,0
1596,15432,3,6,1,0,0,0,5,0,0,0,3,5,5,3,3,0,5,5,3,5,2,3,3
1597,93259,6,4,1,0,3,0,0,0,0,0,2,5,5,5,0,3,5,5,5,1,2,3,3
1598,97354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,97356,5,9,1,0,3,0,5,0,0,0,4,0,2,3,0,2,5,5,0,1,3,5,5
1600,97359,6,3,1,2,0,0,0,0,0,0,6,0,0,5,0,2,0,5,2,1,0,0,5
1601,64591,3,1,1,0,0,0,0,0,0,0,3,0,1,0,0,3,5,5,3,0,5,5,5
1602,97358,7,3,0,0,3,0,0,0,0,0,3,2,0,3,0,2,3,3,2,3,3,3,3
1603,97361,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,2,1,1,1,2,1
1604,97360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,97363,1,8,0,0,0,0,0,0,0,8,1,5,5,5,5,5,5,5,5,5,5,5,5
1606,48210,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,93266,3,2,0,2,0,0,0,0,0,0,4,0,0,0,3,3,5,5,3,3,5,3,0
1608,97365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,23637,5,9,0,2,3,4,0,0,0,0,1,3,0,2,2,2,3,0,2,3,0,2,2
1610,11350,2,3,0,0,3,0,0,0,0,0,3,0,3,3,1,3,0,3,0,2,0,2,5
1611,97366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,97369,3,15,1,2,3,4,5,0,0,0,2,5,5,5,2,2,0,5,2,1,2,1,2
1613,52314,5,0,0,0,0,0,0,0,0,0,0,5,3,3,2,2,5,3,2,2,2,3,5
1614,97370,7,5,0,0,0,0,5,0,0,0,2,3,3,0,0,3,3,2,3,3,3,1,3
